Time,W,A,C,S,Temperature
53.400000,0.000000,0.000000,0.000000,0.000000,35.000000
53.410000,0.000000,0.000000,0.000000,0.000000,35.000000
53.420000,0.000000,0.000000,0.000000,0.000000,35.000000
53.430000,0.000000,0.000000,0.000000,0.000000,35.000000
53.440000,0.000000,0.000000,0.000000,0.000000,35.000000
53.450000,0.000000,0.000000,0.000000,0.000000,35.000000
53.460000,0.000000,0.000000,0.000000,0.000000,35.000000
53.470000,0.000000,0.000000,0.000000,0.000000,35.000000
53.480000,0.000000,0.000000,0.000000,0.000000,35.000000
53.490000,0.000000,0.000000,0.000000,0.000000,35.000000
53.500000,0.000000,0.000000,0.000000,0.000000,35.000000
53.510000,0.000000,0.000000,0.000000,0.000000,35.000000
53.520000,0.000000,0.000000,0.000000,0.000000,35.000000
53.530000,0.000000,0.000000,0.000000,0.000000,35.000000
53.540000,0.000000,0.000000,0.000000,0.000000,35.000000
53.550000,0.000000,0.000000,0.000000,0.000000,35.000000
53.560000,0.000000,0.000000,0.000000,0.000000,35.000000
53.570000,0.000000,0.000000,0.000000,0.000000,35.000000
53.580000,0.000000,0.000000,0.000000,0.000000,35.000000
53.590000,0.000000,0.000000,0.000000,0.000000,35.000000
53.600000,0.000000,0.000000,0.000000,0.000000,35.000000
53.610000,0.000000,0.000000,0.000000,0.000000,35.000000
53.620000,0.000000,0.000000,0.000000,0.000000,35.000000
53.630000,0.000000,0.000000,0.000000,0.000000,35.000000
53.640000,0.000000,0.000000,0.000000,0.000000,35.000000
53.650000,0.000000,0.000000,0.000000,0.000000,35.000000
53.660000,0.000000,0.000000,0.000000,0.000000,35.000000
53.670000,0.000000,0.000000,0.000000,0.000000,35.000000
53.680000,0.000000,0.000000,0.000000,0.000000,35.000000
53.690000,0.000000,0.000000,0.000000,0.000000,35.000000
53.700000,0.000000,0.000000,0.000000,0.000000,35.000000
53.710000,0.000000,0.000000,0.000000,0.000000,35.000000
53.720000,0.000000,0.000000,0.000000,0.000000,35.000000
53.730000,0.000000,0.000000,0.000000,0.000000,35.000000
53.740000,0.000000,0.000000,0.000000,0.000000,35.000000
53.750000,0.000000,0.000000,0.000000,0.000000,35.000000
53.760000,0.000000,0.000000,0.000000,0.000000,35.000000
53.770000,0.000000,0.000000,0.000000,0.000000,35.000000
53.780000,0.000000,0.000000,0.000000,0.000000,35.000000
53.790000,0.000000,0.000000,0.000000,0.000000,35.000000
53.800000,0.000000,0.000000,0.000000,0.000000,35.000000
53.810000,0.000000,0.000000,0.000000,0.000000,35.000000
53.820000,0.000000,0.000000,0.000000,0.000000,35.000000
53.830000,0.000000,0.000000,0.000000,0.000000,35.000000
53.840000,0.000000,0.000000,0.000000,0.000000,35.000000
53.850000,0.000000,0.000000,0.000000,0.000000,35.000000
53.860000,0.000000,0.000000,0.000000,0.000000,35.000000
53.870000,0.000000,0.000000,0.000000,0.000000,35.000000
53.880000,0.000000,0.000000,0.000000,0.000000,35.000000
53.890000,0.000000,0.000000,0.000000,0.000000,35.000000
53.900000,0.000000,0.000000,0.000000,0.000000,35.000000
53.910000,0.000000,0.000000,0.000000,0.000000,34.999092
53.920000,0.000000,0.000000,0.000000,0.000000,34.997592
53.930000,0.000000,0.000000,0.000000,0.000000,34.996091
53.940000,0.000000,0.000000,0.000000,0.000000,34.994590
53.950000,0.000000,0.000000,0.000000,0.000000,34.993088
53.960000,0.000000,0.000000,0.000000,0.000000,34.991587
53.970000,0.000000,0.000000,0.000000,0.000000,34.990084
53.980000,0.000000,0.000000,0.000000,0.000000,34.988582
53.990000,0.000000,0.000000,0.000000,0.000000,34.987080
54.000000,0.000000,0.000000,0.000000,0.000000,34.985577
54.010000,0.000000,0.000000,0.000000,0.000000,34.984074
54.020000,0.000000,0.000000,0.000000,0.000000,34.982572
54.030000,0.000000,0.000000,0.000000,0.000000,34.981069
54.040000,0.000000,0.000000,0.000000,0.000000,34.979567
54.050000,0.000000,0.000000,0.000000,0.000000,34.978065
54.060000,0.000000,0.000000,0.000000,0.000000,34.976564
54.070000,0.000000,0.000000,0.000000,0.000000,34.975063
54.080000,0.000000,0.000000,0.000000,0.000000,34.973562
54.090000,0.000000,0.000000,0.000000,0.000000,34.972062
54.100000,0.000000,0.000000,0.000000,0.000000,34.970563
54.110000,0.000000,0.000000,0.000000,0.000000,34.969064
54.120000,0.000000,0.000000,0.000000,0.000000,34.967566
54.130000,0.000000,0.000000,0.000000,0.000000,34.966069
54.140000,0.000000,0.000000,0.000000,0.000000,34.964573
54.150000,0.000000,0.000000,0.000000,0.000000,34.963078
54.160000,0.000000,0.000000,0.000000,0.000000,34.961584
54.170000,0.000000,0.000000,0.000000,0.000000,34.960091
54.180000,0.000000,0.000000,0.000000,0.000000,34.958600
54.190000,0.000000,0.000000,0.000000,0.000000,34.957109
54.200000,0.000000,0.000000,0.000000,0.000000,34.955620
54.210000,0.000000,0.000000,0.000000,0.000000,34.954133
54.220000,0.000000,0.000000,0.000000,0.000000,34.952647
54.230000,0.000000,0.000000,0.000000,0.000000,34.951162
54.240000,0.000000,0.000000,0.000000,0.000000,34.949680
54.250000,0.000000,0.000000,0.000000,0.000000,34.948198
54.260000,0.000000,0.000000,0.000000,0.000000,34.946719
54.270000,0.000000,0.000000,0.000000,0.000000,34.945242
54.280000,0.000000,0.000000,0.000000,0.000000,34.943766
54.290000,0.000000,0.000000,0.000000,0.000000,34.942293
54.300000,0.000000,0.000000,0.000000,0.000000,34.940821
54.310000,0.000000,0.000000,0.000000,0.000000,34.939352
54.320000,0.000000,0.000000,0.000000,0.000000,34.937885
54.330000,0.000000,0.000000,0.000000,0.000000,34.936420
54.340000,0.000000,0.000000,0.000000,0.000000,34.934958
54.350000,0.000000,0.000000,0.000000,0.000000,34.933498
54.360000,0.000000,0.000000,0.000000,0.000000,34.932040
54.370000,0.000000,0.000000,0.000000,0.000000,34.930585
54.380000,0.000000,0.000000,0.000000,0.000000,34.929133
54.390000,0.000000,0.000000,0.000000,0.000000,34.927683
54.400000,0.000000,0.000000,0.000000,0.000000,34.926236
54.410000,0.000000,0.000000,0.000000,0.000000,34.924792
54.420000,0.000000,0.000000,0.000000,0.000000,34.923351
54.430000,0.000000,0.000000,0.000000,0.000000,34.921913
54.440000,0.000000,0.000000,0.000000,0.000000,34.920478
54.450000,0.000000,0.000000,0.000000,0.000000,34.919047
54.460000,0.000000,0.000000,0.000000,0.000000,34.917618
54.470000,0.000000,0.000000,0.000000,0.000000,34.916192
54.480000,0.000000,0.000000,0.000000,0.000000,34.914770
54.490000,0.000000,0.000000,0.000000,0.000000,34.913352
54.500000,0.000000,0.000000,0.000000,0.000000,34.911937
54.510000,0.000000,0.000000,0.000000,0.000000,34.910525
54.520000,0.000000,0.000000,0.000000,0.000000,34.909117
54.530000,0.000000,0.000000,0.000000,0.000000,34.907713
54.540000,0.000000,0.000000,0.000000,0.000000,34.906312
54.550000,0.000000,0.000000,0.000000,0.000000,34.904915
54.560000,0.000000,0.000000,0.000000,0.000000,34.903523
54.570000,0.000000,0.000000,0.000000,0.000000,34.902134
54.580000,0.000000,0.000000,0.000000,0.000000,34.900749
54.590000,0.000000,0.000000,0.000000,0.000000,34.899368
54.600000,0.000000,0.000000,0.000000,0.000000,34.897992
54.610000,0.000000,0.000000,0.000000,0.000000,34.896619
54.620000,0.000000,0.000000,0.000000,0.000000,34.895251
54.630000,0.000000,0.000000,0.000000,0.000000,34.893887
54.640000,0.000000,0.000000,0.000000,0.000000,34.892528
54.650000,0.000000,0.000000,0.000000,0.000000,34.891173
54.660000,0.000000,0.000000,0.000000,0.000000,34.889823
54.670000,0.000000,0.000000,0.000000,0.000000,34.888478
54.680000,0.000000,0.000000,0.000000,0.000000,34.887137
54.690000,0.000000,0.000000,0.000000,0.000000,34.885801
54.700000,0.000000,0.000000,0.000000,0.000000,34.884470
54.710000,0.000000,0.000000,0.000000,0.000000,34.883144
54.720000,0.000000,0.000000,0.000000,0.000000,34.881822
54.730000,0.000000,0.000000,0.000000,0.000000,34.880506
54.740000,0.000000,0.000000,0.000000,0.000000,34.879195
54.750000,0.000000,0.000000,0.000000,0.000000,34.877889
54.760000,0.000000,0.000000,0.000000,0.000000,34.876588
54.770000,0.000000,0.000000,0.000000,0.000000,34.875293
54.780000,0.000000,0.000000,0.000000,0.000000,34.874003
54.790000,0.000000,0.000000,0.000000,0.000000,34.872718
54.800000,0.000000,0.000000,0.000000,0.000000,34.871439
54.810000,0.000000,0.000000,0.000000,0.000000,34.870166
54.820000,0.000000,0.000000,0.000000,0.000000,34.868898
54.830000,0.000000,0.000000,0.000000,0.000000,34.867636
54.840000,0.000000,0.000000,0.000000,0.000000,34.866380
54.850000,0.000000,0.000000,0.000000,0.000000,34.865129
54.860000,0.000000,0.000000,0.000000,0.000000,34.863884
54.870000,0.000000,0.000000,0.000000,0.000000,34.862646
54.880000,0.000000,0.000000,0.000000,0.000000,34.861413
54.890000,0.000000,0.000000,0.000000,0.000000,34.860187
54.900000,0.000000,0.000000,0.000000,0.000000,34.858966
54.910000,0.000000,0.000000,0.000000,0.000000,34.857752
54.920000,0.000000,0.000000,0.000000,0.000000,34.856544
54.930000,0.000000,0.000000,0.000000,0.000000,34.855343
54.940000,0.000000,0.000000,0.000000,0.000000,34.854148
54.950000,0.000000,0.000000,0.000000,0.000000,34.852959
54.960000,0.000000,0.000000,0.000000,0.000000,34.851777
54.970000,0.000000,0.000000,0.000000,0.000000,34.850602
54.980000,0.000000,0.000000,0.000000,0.000000,34.849433
54.990000,0.000000,0.000000,0.000000,0.000000,34.848271
55.000000,0.000000,0.000000,0.000000,0.000000,34.847115
55.010000,0.000000,0.000000,0.000000,0.000000,34.845967
55.020000,0.000000,0.000000,0.000000,0.000000,34.844825
55.030000,0.000000,0.000000,0.000000,0.000000,34.843691
55.040000,0.000000,0.000000,0.000000,0.000000,34.842563
55.050000,0.000000,0.000000,0.000000,0.000000,34.841443
55.060000,0.000000,0.000000,0.000000,0.000000,34.840330
55.070000,0.000000,0.000000,0.000000,0.000000,34.839224
55.080000,0.000000,0.000000,0.000000,0.000000,34.838125
55.090000,0.000000,0.000000,0.000000,0.000000,34.837034
55.100000,0.000000,0.000000,0.000000,0.000000,34.835950
55.110000,0.000000,0.000000,0.000000,0.000000,34.834873
55.120000,0.000000,0.000000,0.000000,0.000000,34.833804
55.130000,0.000000,0.000000,0.000000,0.000000,34.832743
55.140000,0.000000,0.000000,0.000000,0.000000,34.831689
55.150000,0.000000,0.000000,0.000000,0.000000,34.830643
55.160000,0.000000,0.000000,0.000000,0.000000,34.829605
55.170000,0.000000,0.000000,0.000000,0.000000,34.828574
55.180000,0.000000,0.000000,0.000000,0.000000,34.827552
55.190000,0.000000,0.000000,0.000000,0.000000,34.826537
55.200000,0.000000,0.000000,0.000000,0.000000,34.825530
55.210000,0.000000,0.000000,0.000000,0.000000,34.824532
55.220000,0.000000,0.000000,0.000000,0.000000,34.823541
55.230000,0.000000,0.000000,0.000000,0.000000,34.822559
55.240000,0.000000,0.000000,0.000000,0.000000,34.821585
55.250000,0.000000,0.000000,0.000000,0.000000,34.820619
55.260000,0.000000,0.000000,0.000000,0.000000,34.819662
55.270000,0.000000,0.000000,0.000000,0.000000,34.818713
55.280000,0.000000,0.000000,0.000000,0.000000,34.817772
55.290000,0.000000,0.000000,0.000000,0.000000,34.816840
55.300000,0.000000,0.000000,0.000000,0.000000,34.815917
55.310000,0.000000,0.000000,0.000000,0.000000,34.815002
55.320000,0.000000,0.000000,0.000000,0.000000,34.814096
55.330000,0.000000,0.000000,0.000000,0.000000,34.813198
55.340000,0.000000,0.000000,0.000000,0.000000,34.812310
55.350000,0.000000,0.000000,0.000000,0.000000,34.811430
55.360000,0.000000,0.000000,0.000000,0.000000,34.810559
55.370000,0.000000,0.000000,0.000000,0.000000,34.809697
55.380000,0.000000,0.000000,0.000000,0.000000,34.808844
55.390000,0.000000,0.000000,0.000000,0.000000,34.808000
55.400000,0.000000,0.000000,0.000000,0.000000,34.807165
55.410000,0.000000,0.000000,0.000000,0.000000,34.806340
55.420000,0.000000,0.000000,0.000000,0.000000,34.805524
55.430000,0.000000,0.000000,0.000000,0.000000,34.804716
55.440000,0.000000,0.000000,0.000000,0.000000,34.803919
55.450000,0.000000,0.000000,0.000000,0.000000,34.803130
55.460000,0.000000,0.000000,0.000000,0.000000,34.802351
55.470000,0.000000,0.000000,0.000000,0.000000,34.801582
55.480000,0.000000,0.000000,0.000000,0.000000,34.800822
55.490000,0.000000,0.000000,0.000000,0.000000,34.800072
55.500000,0.000000,0.000000,0.000000,0.000000,34.799331
55.510000,0.000000,0.000000,0.000000,0.000000,34.798600
55.520000,0.000000,0.000000,0.000000,0.000000,34.797879
55.530000,0.000000,0.000000,0.000000,0.000000,34.797168
55.540000,0.000000,0.000000,0.000000,0.000000,34.796466
55.550000,0.000000,0.000000,0.000000,0.000000,34.795774
55.560000,0.000000,0.000000,0.000000,0.000000,34.795093
55.570000,0.000000,0.000000,0.000000,0.000000,34.794421
55.580000,0.000000,0.000000,0.000000,0.000000,34.793759
55.590000,0.000000,0.000000,0.000000,0.000000,34.793108
55.600000,0.000000,0.000000,0.000000,0.000000,34.792466
55.610000,0.000000,0.000000,0.000000,0.000000,34.791835
55.620000,0.000000,0.000000,0.000000,0.000000,34.791214
55.630000,0.000000,0.000000,0.000000,0.000000,34.790603
55.640000,0.000000,0.000000,0.000000,0.000000,34.790002
55.650000,0.000000,0.000000,0.000000,0.000000,34.789412
55.660000,0.000000,0.000000,0.000000,0.000000,34.788833
55.670000,0.000000,0.000000,0.000000,0.000000,34.788264
55.680000,0.000000,0.000000,0.000000,0.000000,34.787705
55.690000,0.000000,0.000000,0.000000,0.000000,34.787157
55.700000,0.000000,0.000000,0.000000,0.000000,34.786619
55.710000,0.000000,0.000000,0.000000,0.000000,34.786092
55.720000,0.000000,0.000000,0.000000,0.000000,34.785576
55.730000,0.000000,0.000000,0.000000,0.000000,34.785071
55.740000,0.000000,0.000000,0.000000,0.000000,34.784576
55.750000,0.000000,0.000000,0.000000,0.000000,34.784093
55.760000,0.000000,0.000000,0.000000,0.000000,34.783620
55.770000,0.000000,0.000000,0.000000,0.000000,34.783158
55.780000,0.000000,0.000000,0.000000,0.000000,34.782707
55.790000,0.000000,0.000000,0.000000,0.000000,34.782267
55.800000,0.000000,0.000000,0.000000,0.000000,34.781838
55.810000,0.000000,0.000000,0.000000,0.000000,34.781420
55.820000,0.000000,0.000000,0.000000,0.000000,34.781013
55.830000,0.000000,0.000000,0.000000,0.000000,34.780617
55.840000,0.000000,0.000000,0.000000,0.000000,34.780233
55.850000,0.000000,0.000000,0.000000,0.000000,34.779860
55.860000,0.000000,0.000000,0.000000,0.000000,34.779498
55.870000,0.000000,0.000000,0.000000,0.000000,34.779148
55.880000,0.000000,0.000000,0.000000,0.000000,34.778809
55.890000,0.000000,0.000000,0.000000,0.000000,34.778481
55.900000,0.000000,0.000000,0.000000,0.000000,34.778165
55.910000,0.000000,0.000000,0.000000,0.000000,34.777860
55.920000,0.000000,0.000000,0.000000,0.000000,34.777567
55.930000,0.000000,0.000000,0.000000,0.000000,34.777285
55.940000,0.000000,0.000000,0.000000,0.000000,34.777015
55.950000,0.000000,0.000000,0.000000,0.000000,34.776757
55.960000,0.000000,0.000000,0.000000,0.000000,34.776510
55.970000,0.000000,0.000000,0.000000,0.000000,34.776275
55.980000,0.000000,0.000000,0.000000,0.000000,34.776052
55.990000,0.000000,0.000000,0.000000,0.000000,34.775841
56.000000,0.000000,0.000000,0.000000,0.000000,34.775641
56.010000,0.000000,0.000000,0.000000,0.000000,34.775453
56.020000,0.000000,0.000000,0.000000,0.000000,34.775278
56.030000,0.000000,0.000000,0.000000,0.000000,34.775114
56.040000,0.000000,0.000000,0.000000,0.000000,34.774962
56.050000,0.000000,0.000000,0.000000,0.000000,34.774822
56.060000,0.000000,0.000000,0.000000,0.000000,34.774694
56.070000,0.000000,0.000000,0.000000,0.000000,34.774579
56.080000,0.000000,0.000000,0.000000,0.000000,34.774475
56.090000,0.000000,0.000000,0.000000,0.000000,34.774384
56.100000,0.000000,0.000000,0.000000,0.000000,34.774304
56.110000,0.000000,0.000000,0.000000,0.000000,34.774237
56.120000,0.000000,0.000000,0.000000,0.000000,34.774183
56.130000,0.000000,0.000000,0.000000,0.000000,34.774140
56.140000,0.000000,0.000000,0.000000,0.000000,34.774110
56.150000,0.000000,0.000000,0.000000,0.000000,34.774092
56.160000,0.000000,0.000000,0.000000,0.000000,34.774086
56.170000,0.000000,0.000000,0.000000,0.000000,34.774093
56.180000,0.000000,0.000000,0.000000,0.000000,34.774113
56.190000,0.000000,0.000000,0.000000,0.000000,34.774145
56.200000,0.000000,0.000000,0.000000,0.000000,34.774189
56.210000,0.000000,0.000000,0.000000,0.000000,34.774246
56.220000,0.000000,0.000000,0.000000,0.000000,34.774315
56.230000,0.000000,0.000000,0.000000,0.000000,34.774397
56.240000,0.000000,0.000000,0.000000,0.000000,34.774492
56.250000,0.000000,0.000000,0.000000,0.000000,34.774599
56.260000,0.000000,0.000000,0.000000,0.000000,34.774719
56.270000,0.000000,0.000000,0.000000,0.000000,34.774851
56.280000,0.000000,0.000000,0.000000,0.000000,34.774996
56.290000,0.000000,0.000000,0.000000,0.000000,34.775154
56.300000,0.000000,0.000000,0.000000,0.000000,34.775325
56.310000,0.000000,0.000000,0.000000,0.000000,34.775509
56.320000,0.000000,0.000000,0.000000,0.000000,34.775705
56.330000,0.000000,0.000000,0.000000,0.000000,34.775914
56.340000,0.000000,0.000000,0.000000,0.000000,34.776137
56.350000,0.000000,0.000000,0.000000,0.000000,34.776372
56.360000,0.000000,0.000000,0.000000,0.000000,34.776620
56.370000,0.000000,0.000000,0.000000,0.000000,34.776880
56.380000,0.000000,0.000000,0.000000,0.000000,34.777154
56.390000,0.000000,0.000000,0.000000,0.000000,34.777441
56.400000,0.000000,0.000000,0.000000,0.000000,34.777741
56.410000,0.000000,0.000000,0.000000,0.000000,34.778054
56.420000,0.000000,0.000000,0.000000,0.000000,34.778380
56.430000,0.000000,0.000000,0.000000,0.000000,34.778719
56.440000,0.000000,0.000000,0.000000,0.000000,34.779071
56.450000,0.000000,0.000000,0.000000,0.000000,34.779436
56.460000,0.000000,0.000000,0.000000,0.000000,34.779815
56.470000,0.000000,0.000000,0.000000,0.000000,34.780206
56.480000,0.000000,0.000000,0.000000,0.000000,34.780611
56.490000,0.000000,0.000000,0.000000,0.000000,34.781029
56.500000,0.000000,0.000000,0.000000,0.000000,34.781460
56.510000,0.000000,0.000000,0.000000,0.000000,34.781905
56.520000,0.000000,0.000000,0.000000,0.000000,34.782362
56.530000,0.000000,0.000000,0.000000,0.000000,34.782833
56.540000,0.000000,0.000000,0.000000,0.000000,34.783317
56.550000,0.000000,0.000000,0.000000,0.000000,34.783815
56.560000,0.000000,0.000000,0.000000,0.000000,34.784326
56.570000,0.000000,0.000000,0.000000,0.000000,34.784850
56.580000,0.000000,0.000000,0.000000,0.000000,34.785388
56.590000,0.000000,0.000000,0.000000,0.000000,34.785939
56.600000,0.000000,0.000000,0.000000,0.000000,34.786503
56.610000,0.000000,0.000000,0.000000,0.000000,34.787081
56.620000,0.000000,0.000000,0.000000,0.000000,34.787672
56.630000,0.000000,0.000000,0.000000,0.000000,34.788277
56.640000,0.000000,0.000000,0.000000,0.000000,34.788895
56.650000,0.000000,0.000000,0.000000,0.000000,34.789526
56.660000,0.000000,0.000000,0.000000,0.000000,34.790171
56.670000,0.000000,0.000000,0.000000,0.000000,34.790830
56.680000,0.000000,0.000000,0.000000,0.000000,34.791502
56.690000,0.000000,0.000000,0.000000,0.000000,34.792188
56.700000,0.000000,0.000000,0.000000,0.000000,34.792887
56.710000,0.000000,0.000000,0.000000,0.000000,34.793599
56.720000,0.000000,0.000000,0.000000,0.000000,34.794325
56.730000,0.000000,0.000000,0.000000,0.000000,34.795065
56.740000,0.000000,0.000000,0.000000,0.000000,34.795818
56.750000,0.000000,0.000000,0.000000,0.000000,34.796585
56.760000,0.000000,0.000000,0.000000,0.000000,34.797366
56.770000,0.000000,0.000000,0.000000,0.000000,34.798160
56.780000,0.000000,0.000000,0.000000,0.000000,34.798967
56.790000,0.000000,0.000000,0.000000,0.000000,34.799789
56.800000,0.000000,0.000000,0.000000,0.000000,34.800624
56.810000,0.000000,0.000000,0.000000,0.000000,34.801472
56.820000,0.000000,0.000000,0.000000,0.000000,34.802334
56.830000,0.000000,0.000000,0.000000,0.000000,34.803210
56.840000,0.000000,0.000000,0.000000,0.000000,34.804100
56.850000,0.000000,0.000000,0.000000,0.000000,34.805003
56.860000,0.000000,0.000000,0.000000,0.000000,34.805920
56.870000,0.000000,0.000000,0.000000,0.000000,34.806850
56.880000,0.000000,0.000000,0.000000,0.000000,34.807794
56.890000,0.000000,0.000000,0.000000,0.000000,34.808752
56.900000,0.000000,0.000000,0.000000,0.000000,34.809724
56.910000,0.000000,0.000000,0.000000,0.000000,34.810709
56.920000,0.000000,0.000000,0.000000,0.000000,34.811708
56.930000,0.000000,0.000000,0.000000,0.000000,34.812720
56.940000,0.000000,0.000000,0.000000,0.000000,34.813747
56.950000,0.000000,0.000000,0.000000,0.000000,34.814787
56.960000,0.000000,0.000000,0.000000,0.000000,34.815840
56.970000,0.000000,0.000000,0.000000,0.000000,34.816908
56.980000,0.000000,0.000000,0.000000,0.000000,34.817989
56.990000,0.000000,0.000000,0.000000,0.000000,34.819084
57.000000,0.000000,0.000000,0.000000,0.000000,34.820192
57.010000,0.000000,0.000000,0.000000,0.000000,34.821315
57.020000,0.000000,0.000000,0.000000,0.000000,34.822450
57.030000,0.000000,0.000000,0.000000,0.000000,34.823600
57.040000,0.000000,0.000000,0.000000,0.000000,34.824764
57.050000,0.000000,0.000000,0.000000,0.000000,34.825941
57.060000,0.000000,0.000000,0.000000,0.000000,34.827131
57.070000,0.000000,0.000000,0.000000,0.000000,34.828336
57.080000,0.000000,0.000000,0.000000,0.000000,34.829554
57.090000,0.000000,0.000000,0.000000,0.000000,34.830786
57.100000,0.000000,0.000000,0.000000,0.000000,34.832031
57.110000,0.000000,0.000000,0.000000,0.000000,34.833291
57.120000,0.000000,0.000000,0.000000,0.000000,34.834564
57.130000,0.000000,0.000000,0.000000,0.000000,34.835850
57.140000,0.000000,0.000000,0.000000,0.000000,34.837150
57.150000,0.000000,0.000000,0.000000,0.000000,34.838464
57.160000,0.000000,0.000000,0.000000,0.000000,34.839792
57.170000,0.000000,0.000000,0.000000,0.000000,34.841133
57.180000,0.000000,0.000000,0.000000,0.000000,34.842488
57.190000,0.000000,0.000000,0.000000,0.000000,34.843857
57.200000,0.000000,0.000000,0.000000,0.000000,34.845239
57.210000,0.000000,0.000000,0.000000,0.000000,34.846635
57.220000,0.000000,0.000000,0.000000,0.000000,34.848044
57.230000,0.000000,0.000000,0.000000,0.000000,34.849467
57.240000,0.000000,0.000000,0.000000,0.000000,34.850904
57.250000,0.000000,0.000000,0.000000,0.000000,34.852354
57.260000,0.000000,0.000000,0.000000,0.000000,34.853818
57.270000,0.000000,0.000000,0.000000,0.000000,34.855296
57.280000,0.000000,0.000000,0.000000,0.000000,34.856787
57.290000,0.000000,0.000000,0.000000,0.000000,34.858292
57.300000,0.000000,0.000000,0.000000,0.000000,34.859810
57.310000,0.000000,0.000000,0.000000,0.000000,34.861341
57.320000,0.000000,0.000000,0.000000,0.000000,34.862887
57.330000,0.000000,0.000000,0.000000,0.000000,34.864445
57.340000,0.000000,0.000000,0.000000,0.000000,34.866018
57.350000,0.000000,0.000000,0.000000,0.000000,34.867603
57.360000,0.000000,0.000000,0.000000,0.000000,34.869203
57.370000,0.000000,0.000000,0.000000,0.000000,34.870815
57.380000,0.000000,0.000000,0.000000,0.000000,34.872441
57.390000,0.000000,0.000000,0.000000,0.000000,34.874081
57.400000,0.000000,0.000000,0.000000,0.000000,34.875734
57.410000,0.000000,0.000000,0.000000,0.000000,34.877400
57.420000,0.000000,0.000000,0.000000,0.000000,34.879080
57.430000,0.000000,0.000000,0.000000,0.000000,34.880773
57.440000,0.000000,0.000000,0.000000,0.000000,34.882480
57.450000,0.000000,0.000000,0.000000,0.000000,34.884200
57.460000,0.000000,0.000000,0.000000,0.000000,34.885933
57.470000,0.000000,0.000000,0.000000,0.000000,34.887679
57.480000,0.000000,0.000000,0.000000,0.000000,34.889439
57.490000,0.000000,0.000000,0.000000,0.000000,34.891212
57.500000,0.000000,0.000000,0.000000,0.000000,34.892999
57.510000,0.000000,0.000000,0.000000,0.000000,34.894798
57.520000,0.000000,0.000000,0.000000,0.000000,34.896611
57.530000,0.000000,0.000000,0.000000,0.000000,34.898437
57.540000,0.000000,0.000000,0.000000,0.000000,34.900276
57.550000,0.000000,0.000000,0.000000,0.000000,34.902129
57.560000,0.000000,0.000000,0.000000,0.000000,34.903994
57.570000,0.000000,0.000000,0.000000,0.000000,34.905873
57.580000,0.000000,0.000000,0.000000,0.000000,34.907764
57.590000,0.000000,0.000000,0.000000,0.000000,34.909669
57.600000,0.000000,0.000000,0.000000,0.000000,34.911587
57.610000,0.000000,0.000000,0.000000,0.000000,34.913518
57.620000,0.000000,0.000000,0.000000,0.000000,34.915462
57.630000,0.000000,0.000000,0.000000,0.000000,34.917419
57.640000,0.000000,0.000000,0.000000,0.000000,34.919389
57.650000,0.000000,0.000000,0.000000,0.000000,34.921372
57.660000,0.000000,0.000000,0.000000,0.000000,34.923367
57.670000,0.000000,0.000000,0.000000,0.000000,34.925376
57.680000,0.000000,0.000000,0.000000,0.000000,34.927397
57.690000,0.000000,0.000000,0.000000,0.000000,34.929432
57.700000,0.000000,0.000000,0.000000,0.000000,34.931479
57.710000,0.000000,0.000000,0.000000,0.000000,34.933539
57.720000,0.000000,0.000000,0.000000,0.000000,34.935612
57.730000,0.000000,0.000000,0.000000,0.000000,34.937697
57.740000,0.000000,0.000000,0.000000,0.000000,34.939795
57.750000,0.000000,0.000000,0.000000,0.000000,34.941906
57.760000,0.000000,0.000000,0.000000,0.000000,34.944030
57.770000,0.000000,0.000000,0.000000,0.000000,34.946166
57.780000,0.000000,0.000000,0.000000,0.000000,34.948315
57.790000,0.000000,0.000000,0.000000,0.000000,34.950476
57.800000,0.000000,0.000000,0.000000,0.000000,34.952650
57.810000,0.000000,0.000000,0.000000,0.000000,34.954837
57.820000,0.000000,0.000000,0.000000,0.000000,34.957036
57.830000,0.000000,0.000000,0.000000,0.000000,34.959247
57.840000,0.000000,0.000000,0.000000,0.000000,34.961471
57.850000,0.000000,0.000000,0.000000,0.000000,34.963707
57.860000,0.000000,0.000000,0.000000,0.000000,34.965956
57.870000,0.000000,0.000000,0.000000,0.000000,34.968217
57.880000,0.000000,0.000000,0.000000,0.000000,34.970490
57.890000,0.000000,0.000000,0.000000,0.000000,34.972776
57.900000,0.000000,0.000000,0.000000,0.000000,34.975074
57.910000,0.000000,0.000000,0.000000,0.000000,34.977384
57.920000,0.000000,0.000000,0.000000,0.000000,34.979706
57.930000,0.000000,0.000000,0.000000,0.000000,34.982040
57.940000,0.000000,0.000000,0.000000,0.000000,34.984387
57.950000,0.000000,0.000000,0.000000,0.000000,34.986745
57.960000,0.000000,0.000000,0.000000,0.000000,34.989116
57.970000,0.000000,0.000000,0.000000,0.000000,34.991499
57.980000,0.000000,0.000000,0.000000,0.000000,34.993893
57.990000,0.000000,0.000000,0.000000,0.000000,34.996300
58.000000,0.000000,0.000000,0.000000,0.000000,34.998718
58.010000,0.000000,0.000000,0.000000,0.000000,35.000000
58.020000,0.000000,0.000000,0.000000,0.000000,35.000000
58.030000,0.000000,0.000000,0.000000,0.000000,35.000000
58.040000,0.000000,0.000000,0.000000,0.000000,35.000000
58.050000,0.000000,0.000000,0.000000,0.000000,35.000000
